gene	BF.misA	BF.misB	BF.pLoF	BF.total	qval	pval	oe_lof_upper	oe_lof_upper_bin	dn.misA	dn.misB	dn.pLoF	case.pLoF	ctrl.pLoF
TPI1	0.877029	0.967523	0.117975	0.100108	0.977414	0.563823	0.733	3	0	0	0	0	0
MAX	0.908148	0.976029	0.112935	0.100103	0.977416	0.563901	0.462	2	0	0	0	0	0
NXPH2	0.884069	0.969466	0.116794	0.100101	0.977418	0.563952	0.359	1	0	0	0	0	0
METTL11B	0.886147	0.970037	0.116451	0.100101	0.977419	0.564004	1.113	6	0	0	0	0	0
C5orf15	0.887051	0.970286	0.116301	0.100099	0.977421	0.564053	1.081	6	0	0	0	0	0
RTP2	0.856904	0.961909	0.121431	0.100091	0.977425	0.564155	1.678	8	0	0	0	0	0
CCNYL1	0.889504	0.970958	0.11588	0.100082	0.977427	0.564209	0.494	2	0	0	0	0	0
TAS2R5	0.88144	0.968742	0.11719	0.100068	0.977428	0.564259	1.531	8	0	0	0	0	0
OR2L8	0.886151	0.970038	0.116407	0.100064	0.97743	0.56431	1.86	9	0	0	0	0	0
OR2AJ1	0.881387	0.968727	0.117186	0.100056	0.977432	0.564362	1.863	9	0	0	0	0	0
OR52E8	0.877298	0.967598	0.117858	0.100046	0.977434	0.564437	0.977	5	0	0	0	0	0
PRB4	0.903986	0.974904	0.113499	0.100027	0.977436	0.564512	1.977	9	0	0	0	0	0
ENOPH1	0.890049	0.971108	0.115725	0.100025	0.977437	0.564563	0.82	4	0	0	0	0	0
CLTA	0.882078	0.968918	0.117034	0.100024	0.977439	0.564614	0.323	1	0	0	0	0	0
KCNIP4	0.88882	0.970771	0.115908	0.10001	0.977441	0.564665	0.436	2	0	0	0	0	0
CNPY3	0.887155	0.970314	0.11617	0.100001	0.977443	0.564716	0.567	2	0	0	0	0	0
ATP10D	0.545832	0.860149	0.212974	0.0999907	0.977446	0.564806	0.787	4	0	0	0	3	2
THAP11	0.879429	0.968187	0.117435	0.0999906	0.977448	0.564857	0.468	2	0	0	0	0	0
RPL17-C18orf32	0.883582	0.969332	0.116745	0.0999904	0.97745	0.564908	0.497	2	0	0	0	0	0
RNF17	0.542276	0.858771	0.214691	0.0999798	0.977454	0.564987	0.089	0	0	0	0	1	1
ACER2	0.882378	0.969	0.11693	0.0999776	0.977455	0.565067	0.695	3	0	0	0	0	0
TMEM61	0.882964	0.969162	0.116831	0.0999763	0.977457	0.565118	1.845	9	0	0	0	0	0
HOXA7	0.900166	0.973867	0.114039	0.0999715	0.977459	0.56517	1.477	7	0	0	0	0	0
FAM221A	0.88247	0.969026	0.116902	0.0999669	0.977461	0.565219	1.664	8	0	0	0	0	0
ABLIM2	0.673132	0.905766	0.163957	0.0999647	0.977463	0.565247	0.465	2	0	0	0	0	1
OR10D3	0.872104	0.966158	0.118632	0.0999581	0.977464	0.565298	1.476	7	0	0	0	0	0
TPSD1	0.859245	0.962567	0.120853	0.0999552	0.977466	0.56535	1.85	9	0	0	0	0	0
RFPL4A	0.898897	0.973522	0.11421	0.0999448	0.977468	0.565399	1.735	8	0	0	0	0	0
CHTF18	0.499502	0.841675	0.237681	0.0999253	0.97747	0.565421	1.161	6	0	0	0	1	1
KCTD2	0.885072	0.969742	0.116423	0.0999248	0.977471	0.565471	0.697	3	0	0	0	0	0
OR52B4	0.87728	0.967593	0.117713	0.0999211	0.977473	0.565522	1.936	9	0	0	0	0	0
OR1C1	0.873296	0.966489	0.118384	0.0999194	0.977475	0.565573	1.6	8	0	0	0	0	0
MRPL23	0.89031	0.971179	0.115557	0.0999163	0.977477	0.565625	1.931	9	0	0	0	0	0
NAP1L5	0.908653	0.976166	0.112638	0.0999098	0.977479	0.565676	0.772	4	0	0	0	0	0
PDCL3	0.885186	0.969773	0.116384	0.0999079	0.97748	0.565727	1.35	7	0	0	0	0	0
ELOVL6	0.883174	0.96922	0.116714	0.0999059	0.977482	0.565798	0.319	1	0	0	0	0	0
AANAT	0.848555	0.959553	0.122697	0.099904	0.977484	0.565848	1.227	6	0	0	0	0	0
FNDC4	0.869841	0.965529	0.118949	0.0998997	0.977486	0.565899	0.419	1	0	0	0	0	0
AC008686.1	0.982347	0.995517	0.102147	0.0998942	0.977488	0.56595	1.744	8	0	0	0	0	0
RPA2	0.902934	0.974619	0.113502	0.0998836	0.977489	0.566001	0.523	2	0	0	0	0	0
AP5S1	0.85973	0.962703	0.120655	0.0998623	0.977491	0.566076	1.787	9	0	0	0	0	0
MOG	0.883461	0.969298	0.116609	0.0998564	0.977493	0.566127	0.641	3	0	0	0	0	0
OR10J3	0.876446	0.967362	0.117768	0.0998482	0.977495	0.566231	1.87	9	0	0	0	0	0
CDHR4	0.674157	0.906108	0.163454	0.0998474	0.977496	0.56626	0.966	5	0	0	0	0	1
OR2AG2	0.868422	0.965133	0.119129	0.099847	0.977498	0.566311	1.576	8	0	0	0	0	0
TNNI3	0.875399	0.967072	0.11793	0.0998368	0.9775	0.566377	0.692	3	0	0	0	0	0
BAK1	0.877023	0.967522	0.117645	0.0998261	0.977502	0.566428	1.369	7	0	0	0	0	0
TMEM106A	0.883312	0.969258	0.116595	0.0998236	0.977504	0.566529	1.481	8	0	0	0	0	0
PEX2	0.889861	0.971056	0.115521	0.0998222	0.977505	0.56658	1.198	6	0	0	0	0	0
PENK	0.875133	0.966998	0.117947	0.0998129	0.977507	0.566632	1.248	6	0	0	0	0	0
NKX2-6	0.88242	0.969012	0.116707	0.099793	0.977509	0.566683	1.035	5	0	0	0	0	0
KBTBD4	0.987782	0.996903	0.101341	0.0997926	0.977511	0.566734	0.945	5	0	0	0	0	0
AC037459.4	0.825247	0.952887	0.126898	0.0997882	0.977513	0.566785	0.872	4	0	0	0	0	0
FAM168A	0.882426	0.969013	0.116688	0.0997777	0.977514	0.566835	0.229	0	0	0	0	0	0
OR11A1	0.88074	0.968549	0.116965	0.0997756	0.977516	0.566887	1.732	8	0	0	0	0	0
OR5M8	0.870501	0.965712	0.11868	0.0997687	0.977518	0.566937	1.371	7	0	0	0	0	0
SPC24	0.922307	0.979832	0.110397	0.0997666	0.97752	0.566989	1.335	7	0	0	0	0	0
TMBIM6	0.879399	0.968178	0.117175	0.099765	0.977521	0.56704	0.703	3	0	0	0	0	0
ART4	0.888626	0.970718	0.115651	0.0997611	0.977523	0.56709	1.072	5	0	0	0	0	0
B3GALNT1	0.874416	0.9668	0.117991	0.0997479	0.977525	0.567142	0.999	5	0	0	0	0	0
TSNAX	0.891472	0.971497	0.115143	0.0997214	0.977529	0.567254	0.529	2	0	0	0	0	0
OR3A3	0.875692	0.967153	0.117719	0.0996999	0.97753	0.567306	1.907	9	0	0	0	0	0
PI15	0.867742	0.964944	0.119063	0.099694	0.977532	0.567357	0.79	4	0	0	0	0	0
PGA3	0.964029	0.990804	0.104373	0.0996936	0.977534	0.567409	1.247	6	0	0	0	0	0
OR52B6	0.868938	0.965277	0.118855	0.0996918	0.977536	0.56746	1.591	8	0	0	0	0	0
C1orf111	0.88119	0.968673	0.116788	0.0996882	0.977537	0.567509	1.886	9	0	0	0	0	0
CLDN5	0.893538	0.972062	0.114771	0.0996869	0.977539	0.567559	0.409	1	0	0	0	0	0
SPATA9	0.905147	0.975218	0.112932	0.0996868	0.977541	0.567611	1.343	7	0	0	0	0	0
OR13C2	0.88336	0.969271	0.116417	0.099678	0.977543	0.567662	1.638	8	0	0	0	0	0
MEOX1	0.873408	0.96652	0.118078	0.0996773	0.977545	0.567713	1.268	7	0	0	0	0	0
MYL10	0.891231	0.971431	0.115117	0.099665	0.977546	0.567765	1.024	5	0	0	0	0	0
XPA	0.892024	0.971648	0.114988	0.099664	0.977548	0.567816	0.972	5	0	0	0	0	0
HLA-DOA	0.859839	0.962733	0.120385	0.0996543	0.97755	0.567867	1.85	9	0	0	0	0	0
OR8B2	0.880765	0.968556	0.116804	0.0996418	0.977553	0.56797	1.926	9	0	0	0	0	0
TSPAN33	0.880791	0.968563	0.116799	0.0996415	0.977555	0.568021	0.989	5	0	0	0	0	0
TWIST1	0.944954	0.98583	0.106954	0.0996342	0.977557	0.568071	1.056	5	0	0	0	0	0
OR6N1	0.877137	0.967553	0.117396	0.0996315	0.977559	0.568122	1.742	8	0	0	0	0	0
CAV1	0.91353	0.97748	0.111571	0.0996282	0.977561	0.568174	1.31	7	0	0	0	0	0
C12orf44	0.862798	0.963563	0.119833	0.099624	0.977562	0.568225	0.662	3	0	0	0	0	0
TPRG1	0.878158	0.967836	0.117206	0.0996146	0.977564	0.568275	1.72	8	0	0	0	0	0
CCNB1IP1	0.871406	0.965964	0.118338	0.099611	0.977566	0.568326	1.126	6	0	0	0	0	0
TSPAN16	0.883691	0.969362	0.116281	0.0996085	0.977568	0.568377	1.478	7	0	0	0	0	0
EMB	0.895104	0.972489	0.114419	0.0995994	0.977569	0.568449	1.486	8	0	0	0	0	0
CTRB2	0.894543	0.972336	0.114495	0.0995871	0.977571	0.568499	1.45	7	0	0	0	0	0
FBXL15	0.892581	0.9718	0.114809	0.0995864	0.977573	0.568549	1.118	6	0	0	0	0	0
SNRPN	0.879237	0.968134	0.116984	0.0995791	0.977575	0.568623	0.834	4	0	0	0	0	0
INSIG1	0.880153	0.968387	0.11682	0.0995688	0.977578	0.568733	1.119	6	0	0	0	0	0
TPPP	0.854144	0.961132	0.12128	0.0995645	0.97758	0.568784	0.918	5	0	0	0	0	0
FHIT	0.91646	0.978267	0.111048	0.0995596	0.977582	0.568835	1.453	7	0	0	0	0	0
MRPS7	0.873749	0.966615	0.117853	0.0995359	0.977585	0.568985	1.123	6	0	0	0	0	0
PDGFA	0.879865	0.968307	0.116809	0.0995188	0.977587	0.569056	0.483	2	0	0	0	0	0
DAPP1	0.887687	0.97046	0.115522	0.0995182	0.977589	0.569106	0.611	3	0	0	0	0	0
RBM44	0.704511	0.916059	0.154197	0.0995144	0.977591	0.569132	0.509	2	0	0	0	0	1
SNX11	0.880286	0.968423	0.116732	0.0995129	0.977593	0.569184	1.109	6	0	0	0	0	0
COL22A1	0.40332	0.799041	0.308739	0.099497	0.977596	0.569274	0.922	5	0	0	0	4	2
PIK3C2B	0.398121	0.796538	0.313737	0.0994918	0.977598	0.569289	0.279	1	0	0	0	2	1
PITPNB	0.917748	0.978612	0.110777	0.0994906	0.9776	0.56934	0.287	1	0	0	0	0	0
MCM4	0.636383	0.893273	0.175007	0.0994848	0.977601	0.569355	0.552	2	0	0	0	2	2
GPX3	0.889701	0.971012	0.115144	0.0994739	0.977603	0.569406	0.801	4	0	0	0	0	0
CD38	0.882405	0.969008	0.116325	0.0994649	0.977605	0.569457	1.126	6	0	0	0	0	0
NPBWR1	0.869281	0.965373	0.118505	0.099447	0.977607	0.569548	1.936	9	0	0	0	0	0
ABRA	0.809916	0.94843	0.129462	0.0994462	0.977608	0.569571	1.172	6	0	0	0	1	2
DKK2	0.877477	0.967647	0.1171	0.099428	0.977612	0.569675	0.471	2	0	0	0	0	0
PRKAB1	0.870185	0.965624	0.118327	0.0994267	0.977614	0.569727	0.843	4	0	0	0	0	0
PTPN20B	0.980524	0.99505	0.101901	0.0994218	0.977615	0.569778	1.659	8	0	0	0	0	0
JUNB	0.870648	0.965753	0.118241	0.099421	0.977617	0.569828	0.46	2	0	0	0	0	0
VDAC2	0.891242	0.971434	0.114833	0.09942	0.977619	0.569879	0.477	2	0	0	0	0	0
SEC22A	0.8808	0.968565	0.116524	0.099408	0.977621	0.56993	1.195	6	0	0	0	0	0
DUSP15	0.900947	0.974079	0.113266	0.0994014	0.977623	0.569981	1.496	8	0	0	0	0	0
OR2H1	0.887633	0.970445	0.115389	0.099396	0.977624	0.570031	0.74	3	0	0	0	0	0
GUCA1B	0.893945	0.972173	0.114369	0.0993942	0.977626	0.570081	1.242	6	0	0	0	0	0
EMX2	0.899655	0.973728	0.113451	0.0993849	0.977628	0.570132	0.316	1	0	0	0	0	0
MARC2	0.881866	0.968859	0.116308	0.099374	0.97763	0.570184	0.994	5	0	0	0	0	0
PURA	0.890551	0.971245	0.114887	0.0993704	0.977631	0.570235	0.335	1	0	0	0	0	0
ATP1B3	0.893107	0.971944	0.114474	0.0993696	0.977633	0.570286	0.683	3	0	0	0	0	0
OR2F2	0.874938	0.966944	0.117451	0.0993652	0.977635	0.570339	1.701	8	0	0	0	0	0
NPIPB7	0.961959	0.990268	0.104307	0.0993628	0.977637	0.570391	1.927	9	0	0	0	0	0
SLAMF8	0.871445	0.965975	0.118036	0.099362	0.977638	0.570441	1.193	6	0	0	0	0	0
DDX10	0.696613	0.913499	0.156132	0.0993552	0.977642	0.570572	0.949	5	0	0	0	0	1
PSME3	0.88686	0.970233	0.11546	0.0993487	0.977644	0.570645	0.174	0	0	0	0	0	0
TIPIN	0.899453	0.973673	0.11344	0.0993475	0.977645	0.570696	1.047	5	0	0	0	0	0
OR5F1	0.879892	0.968315	0.1166	0.0993443	0.977647	0.570747	1.955	9	0	0	0	0	0
CH25H	0.894796	0.972405	0.11416	0.0993311	0.977649	0.570813	0.873	4	0	0	0	0	0
SYNGR3	0.899478	0.97368	0.113405	0.0993206	0.977651	0.570865	0.746	3	0	0	0	0	0
OR52E6	0.883437	0.969292	0.115987	0.0993204	0.977653	0.570916	1.549	8	0	0	0	0	0
RP11-178L8.4	0.857032	0.961945	0.120471	0.0993187	0.977654	0.570967	1.343	7	0	0	0	0	0
APH1A	0.875324	0.967051	0.117323	0.0993122	0.977656	0.571019	0.45	2	0	0	0	0	0
LAMB3	0.473892	0.830937	0.252198	0.0993092	0.977658	0.57104	0.738	3	0	0	0	1	1
NAPG	0.886164	0.970042	0.115504	0.0992891	0.97766	0.571091	0.55	2	0	0	0	0	0
RAB25	0.882397	0.969006	0.116117	0.0992856	0.977661	0.57114	1.554	8	0	0	0	0	0
CASQ2	0.837428	0.956387	0.123964	0.0992836	0.977663	0.571161	1.375	7	0	0	0	1	2
BOLL	0.890479	0.971225	0.114789	0.0992758	0.977668	0.571315	0.576	2	0	0	0	0	0
TMEM87B	0.806368	0.94739	0.129926	0.0992566	0.97767	0.571385	1.029	5	0	0	0	3	3
EHD2	0.663929	0.902683	0.1656	0.0992468	0.977672	0.571439	0.538	2	0	0	0	0	1
FOXL1	0.870564	0.96573	0.118013	0.099217	0.977674	0.571526	1.216	6	0	0	0	0	0
UBLCP1	0.882627	0.969069	0.115996	0.0992141	0.977675	0.571577	0.599	3	0	0	0	0	0
CCDC144NL	0.882675	0.969082	0.115988	0.0992139	0.977677	0.571626	1.957	9	0	0	0	0	0
C8orf48	0.883024	0.969178	0.115928	0.0992125	0.977679	0.571676	1.651	8	0	0	0	0	0
SLC17A1	0.821654	0.951848	0.126854	0.0992113	0.977681	0.571698	1.373	7	0	0	0	1	2
PGRMC2	0.908365	0.976088	0.111877	0.099195	0.977684	0.571825	0.592	3	0	0	0	0	0
EMX1	0.895389	0.972567	0.113906	0.0991922	0.977686	0.571875	0.409	1	0	0	0	0	0
CLDN19	0.873398	0.966517	0.117496	0.099185	0.977688	0.571945	1.082	6	0	0	0	0	0
OR5M1	0.873955	0.966672	0.117398	0.0991808	0.977689	0.571996	1.801	9	0	0	0	0	0
SNAP25	0.881668	0.968805	0.116113	0.0991793	0.977691	0.572048	0.229	0	0	0	0	0	0
CHMP2A	0.87162	0.966023	0.117776	0.0991681	0.977693	0.572098	0.8	4	0	0	0	0	0
CBR3	0.893279	0.971991	0.114213	0.0991662	0.977695	0.572149	1.804	9	0	0	0	0	0
VAPA	0.885754	0.969929	0.115416	0.0991558	0.977698	0.57225	0.589	3	0	0	0	0	0
C14orf105	0.894755	0.972394	0.113947	0.0991403	0.977702	0.572353	0.866	4	0	0	0	0	0
RBP4	0.888242	0.970612	0.114992	0.0991388	0.977703	0.572403	0.594	3	0	0	0	0	0
TTC1	0.893612	0.972082	0.114127	0.0991378	0.977705	0.572455	1.113	6	0	0	0	0	0
KLK10	0.867669	0.964923	0.118404	0.0991319	0.977707	0.572506	1.594	8	0	0	0	0	0
DCDC2C	0.903235	0.9747	0.112595	0.0991265	0.977709	0.572557	0.992	5	0	0	0	0	0
LBX1	0.892378	0.971745	0.114309	0.0991249	0.97771	0.572608	0.593	3	0	0	0	0	0
ZNF397	0.821297	0.951744	0.12681	0.0991231	0.977712	0.572628	0.804	4	0	0	0	1	2
HOXC13	0.886075	0.970018	0.115302	0.0991028	0.977716	0.572731	0.66	3	0	0	0	0	0
OR4D9	0.868198	0.965071	0.118278	0.0991018	0.977717	0.572782	1.588	8	0	0	0	0	0
NOL12	0.868116	0.965048	0.118279	0.0990912	0.977719	0.572838	1.13	6	0	0	0	0	0
MIS18A	0.907936	0.975972	0.111826	0.099091	0.977721	0.57289	0.995	5	0	0	0	0	0
SHISA8	0.987076	0.996723	0.100718	0.0990909	0.977723	0.572941	1.758	8	0	0	0	0	0
CALB1	0.906421	0.975563	0.112048	0.0990806	0.977724	0.572991	0.511	2	0	0	0	0	0
ZC3HAV1L	0.902066	0.974383	0.112721	0.0990774	0.977726	0.573043	1.165	6	0	0	0	0	0
YWHAH	0.89729	0.973085	0.113464	0.0990698	0.977728	0.573093	0.504	2	0	0	0	0	0
ATP6V1E1	0.913028	0.977345	0.111012	0.0990611	0.97773	0.573144	0.514	2	0	0	0	0	0
RNF212	0.87771	0.967712	0.11662	0.0990537	0.977731	0.573225	0.864	4	0	0	0	0	0
CDRT15L2	0.891545	0.971517	0.114351	0.0990451	0.977733	0.573277	1.816	9	0	0	0	0	0
RCHY1	0.896176	0.972781	0.113592	0.0990272	0.977735	0.573354	0.636	3	0	0	0	0	0
TMED3	0.887656	0.970451	0.114952	0.0990227	0.977737	0.573404	0.985	5	0	0	0	0	0
MSANTD3	0.869007	0.965296	0.118045	0.0990219	0.977738	0.573456	0.83	4	0	0	0	0	0
RWDD2B	0.88451	0.969587	0.115455	0.099015	0.977744	0.573582	1.331	7	0	0	0	0	0
OR52E2	0.874262	0.966757	0.11713	0.0989982	0.977745	0.573632	1.298	7	0	0	0	0	0
OR1L8	0.866933	0.964718	0.118367	0.0989959	0.977747	0.573683	1.36	7	0	0	0	0	0
KIR3DL3	0.910662	0.976708	0.11128	0.098978	0.977749	0.573754	1.733	8	0	0	0	0	0
AC005609.1	0.853361	0.960911	0.120691	0.0989667	0.977751	0.573805	1.711	8	0	0	0	0	0
SECTM1	0.865541	0.96433	0.118565	0.0989622	0.977752	0.573855	1.032	5	0	0	0	0	0
OR6J1	0.875125	0.966996	0.116921	0.0989433	0.977756	0.573981	1.647	8	0	0	0	0	0
PRR18	0.946973	0.98636	0.105925	0.0989399	0.977758	0.574033	1.518	8	0	0	0	0	0
LRRC36	0.743367	0.928365	0.143343	0.0989233	0.977759	0.574044	0.933	5	0	0	0	5	4
TNNI1	0.871861	0.96609	0.117437	0.0989168	0.977761	0.574121	1.201	6	0	0	0	0	0
RPL19	0.85971	0.962697	0.119487	0.0988919	0.977765	0.574279	0.244	0	0	0	0	0	0
RFPL4AL1	0.89166	0.971549	0.114147	0.0988846	0.977766	0.574331	1.466	7	0	0	0	0	0
BHLHE23	0.942445	0.98517	0.10649	0.098873	0.977768	0.574383	1.553	8	0	0	0	0	0
HLA-DQB2	0.874084	0.966707	0.117009	0.0988709	0.97777	0.574434	0.837	4	0	0	0	0	0
POLR3H	0.890472	0.971223	0.114316	0.0988656	0.977771	0.574484	1.035	5	0	0	0	0	0
SH3RF3	0.621063	0.887914	0.179276	0.098862	0.977773	0.574502	0.527	2	0	0	0	2	2
NPM1	0.893467	0.972042	0.113827	0.0988577	0.977777	0.574603	0.162	0	0	0	0	0	0
LYPLA2	0.874223	0.966746	0.116962	0.0988506	0.977778	0.574653	0.344	1	0	0	0	0	0
VAPB	0.892595	0.971804	0.113926	0.0988225	0.97778	0.574761	0.559	2	0	0	0	0	0
CD151	0.865118	0.964211	0.118466	0.0988194	0.977782	0.574811	1.086	6	0	0	0	0	0
DGCR6	0.896264	0.972805	0.113335	0.0988154	0.977784	0.574863	1.835	9	0	0	0	0	0
C1QBP	0.899361	0.973649	0.112835	0.0988051	0.977785	0.574913	1.467	7	0	0	0	0	0
CASP6	0.878212	0.96785	0.116231	0.0987934	0.977787	0.575008	1.089	6	0	0	0	0	0
ARHGDIA	0.889542	0.970969	0.114367	0.0987812	0.977789	0.575111	0.87	4	0	0	0	0	0
FSD1L	0.852087	0.960551	0.120688	0.0987796	0.977791	0.575131	0.477	2	0	0	0	1	2
BCL2	0.900591	0.973983	0.112613	0.0987796	0.977792	0.575181	0.712	3	0	0	0	0	0
OR1J1	0.873718	0.966606	0.116959	0.0987766	0.977794	0.575232	1.83	9	0	0	0	0	0
ARHGAP15	0.812976	0.949324	0.127984	0.0987755	0.977796	0.575247	0.903	4	0	0	0	3	3
C1QA	0.862906	0.963593	0.118792	0.0987743	0.977798	0.575298	1.153	6	0	0	0	0	0
OR8K3	0.888292	0.970626	0.114552	0.0987667	0.977799	0.575348	1.893	9	0	0	0	0	0
ZNF705A	0.891157	0.971411	0.11409	0.0987657	0.977801	0.575399	1.701	8	0	0	0	0	0
CD300LF	0.870027	0.96558	0.117562	0.0987619	0.977803	0.575449	1.441	7	0	0	0	0	0
GJD3	0.935594	0.983364	0.107345	0.0987607	0.977804	0.575501	1.903	9	0	0	0	0	0
NTMT1	0.861484	0.963195	0.119018	0.0987582	0.977806	0.575552	1.077	6	0	0	0	0	0
ING4	0.872718	0.966328	0.117092	0.0987471	0.977808	0.575603	0.738	3	0	0	0	0	0
BCL2L1	0.868995	0.965293	0.117717	0.0987455	0.97781	0.575653	0.341	1	0	0	0	0	0
CTD-2521M24.10	0.895733	0.972661	0.113327	0.0987358	0.977811	0.575704	1.428	7	0	0	0	0	0
PEX11B	0.877299	0.967598	0.11631	0.0987323	0.977813	0.575756	1.08	6	0	0	0	0	0
OR2A14	0.861078	0.963081	0.119052	0.0987285	0.977815	0.575805	1.707	8	0	0	0	0	0
OR2W3	0.858588	0.962382	0.119483	0.0987276	0.977817	0.575855	1.767	9	0	0	0	0	0
DNAJC5	0.873661	0.96659	0.11691	0.0987269	0.977818	0.575906	0.48	2	0	0	0	0	0
SLBP	0.910107	0.976558	0.11107	0.0987162	0.977822	0.575975	0.748	4	0	0	0	0	0
CCDC24	0.869329	0.965386	0.117623	0.0987139	0.977824	0.576026	1.461	7	0	0	0	0	0
CTSO	0.899199	0.973604	0.112755	0.098713	0.977825	0.576076	1.332	7	0	0	0	0	0
EAF1	0.89075	0.971299	0.114093	0.0987118	0.977827	0.576127	0.766	4	0	0	0	0	0
C15orf26	0.874177	0.966733	0.116805	0.0987118	0.977829	0.576178	0.828	4	0	0	0	0	0
PITX3	0.883609	0.969339	0.115237	0.0987022	0.97783	0.576229	0.479	2	0	0	0	0	0
GPR27	0.873059	0.966423	0.116978	0.0986996	0.977832	0.57628	1.051	5	0	0	0	0	0
ING2	0.887028	0.970279	0.114662	0.0986856	0.977834	0.576331	0.483	2	0	0	0	0	0
CSHL1	0.882752	0.969103	0.115342	0.0986728	0.977836	0.57638	1.907	9	0	0	0	0	0
RND3	0.886968	0.970263	0.114646	0.0986633	0.977837	0.576431	0.283	1	0	0	0	0	0
CYSLTR2	0.865123	0.964213	0.11827	0.0986567	0.977839	0.576481	1.77	9	0	0	0	0	0
OR5M10	0.873225	0.966469	0.116898	0.0986553	0.977841	0.576531	1.951	9	0	0	0	0	0
C12orf71	0.891106	0.971397	0.113951	0.0986382	0.977843	0.576586	1.724	8	0	0	0	0	0
C1QTNF8	0.844671	0.958451	0.121825	0.0986269	0.977846	0.576688	1.972	9	0	0	0	0	0
ZC3H8	0.908277	0.976064	0.111241	0.0986192	0.977849	0.576791	0.56	2	0	0	0	0	0
TEX35	0.91503	0.977883	0.11021	0.098615	0.977851	0.576842	1.362	7	0	0	0	0	0
GULP1	0.889954	0.971082	0.114098	0.0986052	0.977853	0.576892	0.459	2	0	0	0	0	0
CDCA5	0.886012	0.97	0.114731	0.098603	0.977855	0.576943	1.143	6	0	0	0	0	0
POU2AF1	0.869056	0.96531	0.117532	0.0985985	0.977856	0.576993	0.568	2	0	0	0	0	0
SFMBT1	0.6691	0.904419	0.162919	0.09859	0.977858	0.577024	0.324	1	0	0	0	0	1
RAB8A	0.894359	0.972286	0.113367	0.0985807	0.97786	0.577075	0.262	0	0	0	0	0	0
CLDN15	0.884497	0.969584	0.114944	0.0985749	0.977862	0.577125	0.977	5	0	0	0	0	0
COL21A1	0.695435	0.913115	0.155232	0.0985744	0.977863	0.577143	1.005	5	0	0	0	2	2
MRTO4	0.887134	0.970308	0.114507	0.0985665	0.977865	0.577194	0.23	0	0	0	0	0	0
OR52H1	0.869917	0.96555	0.117321	0.0985435	0.977867	0.577247	1.528	8	0	0	0	0	0
SPIN1	0.880868	0.968584	0.115493	0.0985381	0.977868	0.577298	0.274	1	0	0	0	0	0
GPM6A	0.876772	0.967452	0.116166	0.0985359	0.97787	0.577349	0.218	0	0	0	0	0	0
KLK3	0.865297	0.964261	0.118073	0.0985166	0.977872	0.577399	1.463	7	0	0	0	0	0
LAT2	0.877565	0.967672	0.115982	0.0984914	0.977874	0.577452	0.835	4	0	0	0	0	0
FLT3LG	0.878011	0.967795	0.115906	0.098489	0.977875	0.577503	0.356	1	0	0	0	0	0
OR2T4	0.867076	0.964758	0.117735	0.0984873	0.977877	0.577555	0.936	5	0	0	0	0	0
TSPAN12	0.890443	0.971215	0.113859	0.0984665	0.977879	0.57764	0.457	2	0	0	0	0	0
FAM76A	0.886501	0.970134	0.114491	0.0984652	0.977881	0.577691	0.932	5	0	0	0	0	0
RPL8	0.860626	0.962954	0.118811	0.0984635	0.977882	0.577757	0.307	1	0	0	0	0	0
AQP12A	0.890083	0.971117	0.113909	0.0984604	0.977884	0.577809	1.534	8	0	0	0	0	0
KAZALD1	0.879159	0.968112	0.115674	0.0984532	0.977886	0.577859	1.464	7	0	0	0	0	0
RAB13	0.899496	0.973685	0.112404	0.0984459	0.977887	0.57791	0.762	4	0	0	0	0	0
HHEX	0.903815	0.974857	0.111718	0.0984334	0.977889	0.577985	0.58	2	0	0	0	0	0
CBWD2	0.915259	0.977944	0.109945	0.0984085	0.977893	0.578113	0.819	4	0	0	0	0	0
KLK4	0.865185	0.96423	0.117946	0.0983946	0.977894	0.578184	1.459	7	0	0	0	0	0
CPB2	0.831514	0.954692	0.123942	0.0983904	0.977896	0.578203	1.341	7	0	0	0	1	2
TREML2	0.874189	0.966736	0.116422	0.0983892	0.977898	0.578254	1.717	8	0	0	0	0	0
UBE2R2	0.908304	0.976072	0.110975	0.098387	0.977899	0.578304	0.255	0	0	0	0	0	0
CAPZA1	0.876905	0.967489	0.115943	0.0983655	0.977903	0.578408	0.362	1	0	0	0	0	0
SMUG1	0.865089	0.964203	0.117906	0.098348	0.977905	0.57848	1.08	6	0	0	0	0	0
PSMG1	0.896717	0.972929	0.112722	0.098343	0.977906	0.57853	0.924	5	0	0	0	0	0
C15orf60	0.875816	0.967188	0.116094	0.0983404	0.977908	0.57858	1.109	6	0	0	0	0	0
TMED1	0.862675	0.963528	0.118302	0.0983337	0.977911	0.578681	1.7	8	0	0	0	0	0
PSMB6	0.877175	0.967564	0.115859	0.0983324	0.977913	0.578732	0.834	4	0	0	0	0	0
RAB15	0.894712	0.972382	0.113018	0.0983263	0.977915	0.578783	0.824	4	0	0	0	0	0
LPAR6	0.879848	0.968303	0.115401	0.0983171	0.977917	0.578835	1.267	7	0	0	0	0	0
CD9	0.880493	0.968481	0.11527	0.0982955	0.97792	0.578939	0.86	4	0	0	0	0	0
LETM1	0.647078	0.89696	0.169351	0.0982916	0.977922	0.578964	0.738	3	0	0	0	0	1
HAND2	0.925021	0.980556	0.108359	0.0982858	0.977923	0.579015	0.941	5	0	0	0	0	0
